PolicyNumber,Premium,SumAssured,EscalationRate,EscalationCode,IssueAge,CurrentAge,BenefitEndAge,Gender,SmokerStatus,LivesType,PremiumEscalation,PremiumType,ContractType,BenefitType,ProductType,PolicyStatus,Duration,Commission,SubstandardPremium,STC,Currency
POL00727,2066.98,255898,0.01,C,23,22,68,Male,Unknown,Joint,,Increasing,Undefined,,Other,Unknown,28,0.143,295.12,Special,INR
POL00728,1130.75,372765,0.005,A,24,49,79,Male,Non-Smoker,Joint,No,Mixed,Short Term,,Endowment,New,25,0.072,292.95,Error,GBP
POL00729,4125.34,364770,0.01,C,59,55,78,Unknown,Unknown,Joint,,Mixed,Undefined,,Endowment,New,21,0.127,137.68,Special,USD
POL00730,2619.08,180306,0.002,,26,49,79,Other,Smoker,Single,No,Level,Short Term,Main,Term,Continuing,19,0.123,469.79,Special,GBP
POL00731,1178.01,267324,0.038,D,26,54,77,Male,Non-Smoker,,,Mixed,Undefined,,ULIP,Terminated,27,0.115,159.37,Error,USD
POL00732,3503.18,265047,0.049,,38,61,63,Unknown,Unknown,,No,Level,Long Term,Main,Term,Unknown,10,0.075,285.42,Special,EUR
POL00733,4468.15,494038,0.028,,32,45,71,Male,Smoker,Single,No,Level,Undefined,,Other,Terminated,1,0.146,47.98,Error,EUR
POL00734,2617.37,383090,0.025,A,48,32,68,Other,Smoker,Single,Yes,Increasing,Short Term,Main,ULIP,Continuing,23,0.08,466.88,Standard,EUR
POL00735,1624.13,96982,0.043,A,27,38,73,,Smoker,Single,No,Increasing,Long Term,Main,Endowment,Continuing,17,0.12,197.81,Special,USD
POL00736,3012.8,315972,0.049,D,59,44,73,Male,Unknown,,Yes,Mixed,Short Term,Main,Other,Continuing,21,0.092,314.8,Standard,EUR
POL00737,4738.52,222600,0.038,D,23,54,62,Female,Unknown,,No,Level,Undefined,Rider,Other,Continuing,22,0.071,81.5,Error,USD
POL00738,2627.91,167136,0.028,,49,52,74,,Smoker,,No,Level,Long Term,,Whole Life,Continuing,8,0.085,364.78,Special,INR
POL00739,1016.92,475083,0.015,,40,26,65,Male,Unknown,,Yes,Mixed,Short Term,Main,Other,New,19,0.141,175.57,Error,GBP
POL00740,4282.53,169644,0.029,,50,24,78,Male,Smoker,Single,Yes,Mixed,Undefined,,Other,Unknown,15,0.104,19.7,Special,INR
POL00741,4039.17,157159,0.017,C,29,22,77,Female,Non-Smoker,Single,,Mixed,Long Term,Main,Term,Unknown,14,0.148,167.57,Special,USD
POL00742,2877.62,478477,0.006,D,21,22,74,Other,Non-Smoker,,No,Level,Long Term,Rider,ULIP,Continuing,1,0.074,293.23,Error,INR
POL00743,2559.31,110616,0.043,B,28,29,61,Unknown,Non-Smoker,Joint,,Increasing,Long Term,Main,Term,New,3,0.075,477.27,Special,EUR
POL00744,4786.06,181707,0.043,D,38,47,62,Female,Non-Smoker,Joint,No,Mixed,Undefined,,Whole Life,Continuing,29,0.072,242.35,Error,USD
POL00745,1072.52,318565,0.007,,37,45,70,Male,Non-Smoker,Joint,Yes,Mixed,Long Term,Main,Whole Life,Continuing,5,0.073,184.61,Special,USD
POL00746,4081.07,486752,0.031,C,52,39,60,Female,Smoker,,No,Mixed,Short Term,Rider,Whole Life,Unknown,25,0.072,378.68,Special,GBP
POL00747,3443.59,273283,0.006,C,27,64,80,Male,Non-Smoker,Joint,Yes,Mixed,Undefined,Rider,Whole Life,Unknown,4,0.137,90.04,Standard,INR
POL00748,2842.86,287204,0.041,A,23,65,79,Other,Unknown,Joint,,Level,Undefined,Rider,Term,Unknown,30,0.06,376.18,Error,USD
POL00749,1123.2,405750,0.008,A,45,56,68,Other,Non-Smoker,Single,Yes,Increasing,Short Term,Rider,ULIP,Continuing,26,0.088,125.06,Standard,EUR
POL00750,4459.79,340498,0.035,D,45,26,,Other,Unknown,Joint,,Level,Undefined,,Term,New,19,0.093,9.15,Special,INR
POL00751,3929.61,168913,0.035,C,44,63,73,Other,Non-Smoker,Joint,Yes,Mixed,Long Term,Rider,Other,Terminated,7,0.1,348.58,Special,USD
POL00752,3059.28,409353,0.045,A,27,33,74,Male,Unknown,,No,Mixed,Long Term,Main,Other,Unknown,3,0.124,5.89,Special,INR
POL00753,1282.57,242327,0.036,D,22,46,79,,Non-Smoker,,No,Increasing,Long Term,Main,Whole Life,Continuing,27,0.138,226.85,Standard,INR
POL00754,3513.56,284870,0.03,A,55,65,71,Other,Smoker,Joint,Yes,Level,Long Term,,Term,Unknown,30,0.117,72.04,Error,INR
POL00755,1306.64,87819,0,D,,50,64,Male,Unknown,Single,,Mixed,Long Term,Main,Whole Life,Terminated,25,0.109,181.88,Special,INR
POL00756,2581.13,217158,0.006,C,44,26,60,Female,Non-Smoker,,,Mixed,Undefined,,Other,New,17,0.081,130.14,Error,GBP
POL00757,2943.81,196787,0.028,D,21,51,77,Male,Non-Smoker,Single,,Increasing,Long Term,Main,Term,Continuing,30,0.095,49.98,Standard,USD
POL00758,1005.21,447690,0.028,B,59,22,68,,Smoker,Joint,No,Mixed,Short Term,,ULIP,Unknown,17,0.124,452.7,Error,USD
POL00759,3818.4,417545,0.018,,57,30,70,Male,Non-Smoker,Joint,Yes,Level,Short Term,,Endowment,Continuing,8,0.139,292.92,Error,USD
POL00760,2244.5,94605,0.009,C,45,61,66,Other,Smoker,,No,Level,Short Term,Rider,Whole Life,Unknown,6,0.125,86.08,Standard,INR
POL00761,1625.12,466472,0.002,,31,33,68,Female,Smoker,,No,Level,Short Term,Main,ULIP,Continuing,23,0.074,227.99,Standard,USD
POL00762,1273.22,480445,0.024,A,42,48,71,Unknown,Non-Smoker,Single,No,Level,Undefined,Main,ULIP,New,9,0.085,472.3,Special,GBP
POL00763,1081.26,423130,0.041,D,29,31,79,,Smoker,,,Increasing,Undefined,,ULIP,Unknown,29,0.095,279.68,Special,EUR
POL00764,3031.83,453286,0.012,B,53,40,61,,Non-Smoker,Single,No,Level,Long Term,Rider,Term,New,23,0.062,89.24,Standard,INR
POL00765,3174.22,58101,0.041,C,22,61,75,Unknown,Non-Smoker,,No,Increasing,Short Term,Main,Term,Terminated,24,0.105,243.43,Special,GBP
POL00766,3212.5,444343,0,C,45,57,60,Unknown,Non-Smoker,,Yes,Mixed,Short Term,,Endowment,New,26,0.103,19.98,Standard,EUR
POL00767,4529.8,456745,0.011,D,52,60,65,Male,Non-Smoker,,No,Level,Long Term,,Term,Unknown,15,0.088,223.12,Special,USD
POL00768,3633.39,442225,0.008,D,33,53,62,Male,Non-Smoker,Single,No,Increasing,Short Term,,Other,New,20,0.088,352.67,Special,EUR
POL00769,2742.06,483255,0.004,B,39,26,73,Female,Smoker,,Yes,Mixed,Undefined,Main,Term,New,22,0.076,433.17,Special,USD
POL00770,3424.2,499568,0.048,C,52,37,67,Male,Non-Smoker,Joint,Yes,Increasing,Long Term,Main,Endowment,Continuing,27,0.093,122.33,Standard,USD
POL00771,2592.07,367343,0.023,A,50,58,74,Female,Non-Smoker,Single,No,Increasing,Long Term,,Term,Terminated,28,0.101,321.12,Special,USD
POL00772,4945.63,156946,0.034,,44,38,68,Male,Non-Smoker,Joint,No,Mixed,Long Term,Rider,Other,New,12,0.101,92.36,Special,INR
POL00773,4101.66,262158,0.048,B,34,64,71,,Smoker,Joint,,Mixed,Short Term,Rider,Term,Unknown,12,0.055,309.74,Standard,EUR
POL00774,3036.43,476504,0.019,,47,50,67,Other,Smoker,Single,Yes,Increasing,Short Term,Main,Endowment,Continuing,-1,0.123,391.11,Standard,EUR
POL00775,1266.62,124080,0.013,A,49,64,75,Other,Smoker,Joint,,Increasing,Undefined,Rider,ULIP,Continuing,9,0.072,412.99,Standard,INR
POL00776,4023.79,305974,0.015,D,59,31,60,Unknown,Unknown,Single,Yes,Mixed,Short Term,Main,Whole Life,New,13,0.115,284.36,Standard,USD
POL00777,2972.65,173841,0.016,C,21,55,74,,Unknown,,Yes,Increasing,Long Term,,Whole Life,Continuing,2,0.056,405.28,Standard,INR
POL00778,3108.17,137018,0.029,B,53,42,64,Other,Unknown,Single,,Increasing,Undefined,Rider,Endowment,Terminated,21,0.13,252.72,Special,EUR
POL00779,1917.31,395573,0.002,,51,30,74,Male,Non-Smoker,Single,Yes,Level,Undefined,,Endowment,Continuing,3,0.141,229.24,Error,INR
POL00780,4866.06,179062,0.007,D,37,41,63,Male,Smoker,Single,,Mixed,Short Term,,Whole Life,New,15,0.05,475.45,Standard,INR
POL00781,4706.45,133523,0.042,D,44,38,72,Male,Smoker,,No,Level,Undefined,,Whole Life,Terminated,17,0.127,68.24,Special,GBP
POL00782,4075.47,72144,0.025,B,43,49,64,Male,Non-Smoker,Single,No,Level,Short Term,Main,Other,Unknown,29,0.125,457.13,Special,USD
POL00783,1142.17,411386,0.048,B,50,31,72,Female,Unknown,Single,,Increasing,Undefined,Rider,Term,New,24,0.071,132.3,Error,GBP
POL00784,4472.26,436704,0.029,C,28,60,73,Male,Smoker,Joint,Yes,Increasing,Long Term,,ULIP,Terminated,27,0.058,42.28,Special,INR
POL00785,1179.61,313768,0.03,C,30,47,68,Male,Non-Smoker,,No,Increasing,Undefined,Main,Other,Terminated,29,0.137,75.65,Error,INR
POL00786,1086.58,452476,0.034,A,49,29,78,Unknown,Unknown,,Yes,Increasing,Long Term,,Term,Unknown,21,0.091,86.98,Special,EUR
POL00787,1603.24,216704,0.004,B,60,22,74,,Unknown,Joint,Yes,Mixed,Undefined,Rider,ULIP,Unknown,14,0.147,14.22,Error,EUR
POL00788,3809.43,442098,0.039,D,30,999,61,Unknown,Smoker,,Yes,Level,Undefined,Main,Term,New,9,0.114,243.5,Error,USD
POL00789,1531.03,364468,0.018,B,49,24,73,Unknown,Unknown,Single,Yes,Increasing,Undefined,Main,Term,New,2,0.134,69.99,Special,INR
POL00790,1841.51,489000,0.018,,45,58,65,Other,Non-Smoker,Single,,Level,Undefined,Main,Other,Unknown,8,0.089,242.05,Error,GBP
POL00791,4587.51,149318,0.039,B,43,52,64,Unknown,Non-Smoker,Single,,Level,Short Term,,Endowment,Terminated,24,0.139,488.99,Error,INR
POL00792,4284.72,254561,0.028,C,25,65,60,Male,Non-Smoker,Joint,Yes,Level,Short Term,Main,Term,New,1,0.129,275.98,Error,INR
POL00793,2270.13,111143,0.049,,35,21,67,,Smoker,Single,No,Increasing,Long Term,Rider,Whole Life,Terminated,24,0.092,214.83,Special,GBP
POL00794,2766.06,410781,0.035,D,58,57,71,Male,Unknown,Single,No,Increasing,Long Term,Main,ULIP,Unknown,9,0.103,478.64,Special,EUR
POL00795,2746.65,366408,0.004,A,47,62,64,Male,Unknown,,,Mixed,Undefined,,ULIP,New,5,0.081,247.83,Error,GBP
POL00796,4011.61,278837,0.023,B,25,38,61,Male,Non-Smoker,Single,Yes,Increasing,Undefined,Main,Term,Terminated,20,0.058,268.87,Error,USD
POL00797,3606.12,260143,0.025,C,46,40,60,Unknown,Non-Smoker,Joint,,Increasing,Long Term,,ULIP,Unknown,11,0.149,118.33,Standard,USD
POL00798,3677.38,215520,0.018,,35,45,67,,Unknown,Single,Yes,Level,Undefined,Rider,ULIP,Unknown,13,0.066,260.81,Error,USD
POL00799,1660.91,280721,0.036,C,54,23,75,,Smoker,,Yes,Level,Short Term,Rider,Term,New,-1,0.081,38.68,Special,EUR
POL00800,1096.61,191982,0.025,B,28,63,77,Unknown,Non-Smoker,Single,No,Increasing,Long Term,Main,Whole Life,Terminated,14,0.063,116.63,Standard,GBP
POL00801,4429.57,219082,0.029,D,55,24,77,Male,Smoker,,,Mixed,Short Term,Rider,Other,New,4,0.145,219.86,Special,EUR
POL00802,1691.29,99899,0.01,C,24,53,60,Female,Smoker,Single,Yes,Increasing,Short Term,Rider,Other,Terminated,22,0.116,10.29,Standard,GBP
POL00803,1901.69,404472,0.03,C,23,64,72,Female,Non-Smoker,Joint,,Mixed,Undefined,Main,ULIP,New,29,0.134,295.73,Standard,GBP
POL00804,2193.14,349131,0.029,D,20,30,68,Unknown,Unknown,,,Level,Undefined,Rider,Whole Life,Terminated,-1,0.132,481.48,Error,EUR
POL00805,4475.98,426855,0.018,A,24,24,76,Male,Smoker,Single,Yes,Mixed,Long Term,Rider,Term,Continuing,15,0.096,291.08,Standard,USD
POL00806,4170.79,116031,0.043,D,55,48,,Male,Non-Smoker,Joint,No,Increasing,Long Term,Main,Other,Terminated,3,0.054,324.79,Standard,INR
POL00807,3058.05,284221,0.025,B,30,25,67,Unknown,Unknown,,Yes,Increasing,Long Term,Rider,Whole Life,Continuing,17,0.063,375.83,Special,INR
POL00808,2422.8,360159,0.025,C,28,30,67,Other,Smoker,Joint,Yes,Increasing,Long Term,Main,Other,Terminated,30,0.104,371.42,Error,EUR
POL00809,3129.2,245495,0.03,D,30,35,60,Unknown,Unknown,,No,Mixed,Short Term,Rider,Term,Continuing,14,0.05,230.53,Standard,INR
POL00810,2695.9,261432,0.026,C,36,31,71,Other,Non-Smoker,,Yes,Mixed,Long Term,Main,Other,New,4,0.087,400.88,Special,EUR
POL00811,2102.34,237287,0.026,D,47,25,75,Male,Non-Smoker,Joint,No,Increasing,Short Term,Main,Other,New,11,0.123,153.67,Error,GBP
POL00812,3522.26,443889,0.01,D,31,31,70,Other,Smoker,,,Mixed,Undefined,Rider,Endowment,Unknown,30,0.101,384.53,Special,USD
POL00813,2599.2,397391,0.045,C,54,52,68,Other,Non-Smoker,,,Level,Undefined,Main,Whole Life,Terminated,9,0.074,379.02,Standard,GBP
POL00814,2867.64,351053,0.024,D,25,37,64,Male,Non-Smoker,Single,No,Mixed,Undefined,Rider,Term,Continuing,18,0.111,138.99,Error,GBP
POL00815,4725.52,261975,0.023,D,20,64,79,Unknown,Unknown,Single,,Level,Long Term,,Term,New,12,0.117,303.54,Error,USD
POL00816,1518.98,113491,0.012,D,32,56,69,Other,Smoker,Joint,No,Level,Short Term,,Whole Life,Terminated,22,0.094,432.31,Error,GBP
POL00817,1731.07,491739,0.03,D,24,31,68,,Unknown,Joint,Yes,Level,Undefined,Main,ULIP,Continuing,28,0.054,92.67,Special,USD
POL00818,4853.21,285640,0.031,B,31,30,72,,Smoker,Joint,Yes,Increasing,Short Term,Rider,ULIP,Terminated,19,0.141,198.48,Error,GBP
POL00819,2780.22,231075,0.046,,59,29,72,Male,Unknown,,,Level,Long Term,Main,Other,Continuing,22,0.139,182.53,Error,GBP
POL00820,1991.41,61616,0.044,,,63,72,Male,Unknown,Single,No,Level,Undefined,,Endowment,New,7,0.134,225.64,Error,USD
POL00821,3373.11,467198,0.05,C,46,31,66,,Smoker,Joint,,Increasing,Short Term,Main,Endowment,Continuing,23,0.14,118.82,Standard,EUR
POL00822,2918.07,91257,0.019,A,53,54,,,Non-Smoker,Joint,,Level,Undefined,,Endowment,Continuing,20,0.07,419.95,Standard,INR
POL00823,1030.59,172755,0.019,D,23,56,71,,Non-Smoker,Joint,No,Level,Undefined,Main,Term,Terminated,20,0.056,256.77,Special,EUR
POL00824,2302.11,415505,0.015,A,26,32,60,,Unknown,Single,Yes,Mixed,Long Term,Rider,Other,Terminated,3,0.126,27.64,Special,EUR
POL00825,3310.89,238093,0.025,A,,65,75,,Non-Smoker,,No,Level,Short Term,Rider,Whole Life,New,20,0.068,80.58,Special,EUR
POL00826,1940.24,455753,0.021,,38,24,74,Male,Non-Smoker,Joint,No,Increasing,Long Term,,Endowment,Unknown,-1,0.074,307.25,Standard,USD
POL00827,3206.01,178177,0.004,B,37,53,79,,Smoker,,No,Mixed,Long Term,Rider,ULIP,Terminated,2,0.062,289.7,Standard,USD
POL00828,2131.69,208458,0.044,B,37,61,65,Male,Unknown,,,Level,Undefined,,ULIP,Continuing,11,0.07,360.18,Standard,INR
POL00829,2014.97,255155,0.018,D,45,63,61,Other,Non-Smoker,Single,Yes,Increasing,Short Term,Rider,Endowment,Unknown,26,0.149,189.79,Special,USD
POL00830,2660.67,200869,0.024,C,40,24,79,Unknown,Smoker,Joint,No,Increasing,Short Term,,ULIP,Continuing,14,0.078,134.37,Standard,USD
POL00831,2271.79,477568,0.025,A,30,38,72,Unknown,Smoker,Joint,Yes,Level,Undefined,,Other,Unknown,22,0.06,402.33,Special,GBP
POL00832,1486.27,191140,0.001,,26,26,68,Other,Smoker,Single,No,Level,Long Term,,Other,New,11,0.105,374.53,Error,EUR
POL00833,2847.6,117815,0.035,B,40,47,71,Female,Non-Smoker,Single,,Increasing,Long Term,Rider,Endowment,Continuing,16,0.098,110.48,Standard,GBP
POL00834,4875.95,326062,0.016,D,53,62,63,,Smoker,Single,Yes,Increasing,Long Term,Rider,Whole Life,Terminated,23,0.097,38.11,Standard,EUR
POL00835,3367.9,70478,0.036,C,33,48,65,Other,Unknown,Joint,No,Level,Long Term,Main,Term,Terminated,30,0.128,42.97,Error,INR
POL00836,2583.89,481789,0.037,D,48,29,79,Female,Smoker,,No,Increasing,Undefined,Main,Endowment,Terminated,-1,0.105,295.75,Error,INR
POL00837,1891.66,326665,0.019,,35,21,61,,Unknown,Joint,Yes,Mixed,Short Term,Rider,Other,Terminated,10,0.087,48.56,Standard,GBP
POL00838,1327.04,124731,0.034,D,,51,74,Female,Non-Smoker,Single,,Level,Short Term,Main,ULIP,Continuing,4,0.062,238.72,Special,GBP
POL00839,3047.83,207800,0.046,B,20,39,68,Female,Smoker,Single,Yes,Increasing,Short Term,Main,ULIP,Unknown,20,0.145,351.16,Standard,USD
POL00840,4374.32,490299,0.013,D,27,52,71,,Non-Smoker,,No,Increasing,Short Term,,Whole Life,Continuing,18,0.142,95.75,Special,EUR
POL00841,1107.03,263991,0.022,,24,65,69,Unknown,Unknown,Joint,,Mixed,Short Term,,Whole Life,New,29,0.101,104.76,Special,USD
POL00842,2791.19,428511,0.001,D,45,30,61,,Non-Smoker,Joint,No,Level,Long Term,Rider,ULIP,Continuing,28,0.076,83.4,Special,EUR
POL00843,1247.84,124582,0.034,A,32,24,79,Unknown,Smoker,Single,,Level,Long Term,Main,Term,New,7,0.059,161.91,Error,INR
POL00844,2067.71,223040,0.021,B,50,64,61,,Smoker,Single,No,Increasing,Undefined,Main,Other,Unknown,8,0.112,456.73,Error,EUR
POL00845,1829.34,239608,0.006,,28,39,63,Female,Unknown,Single,,Increasing,Long Term,Main,ULIP,New,11,0.142,369,Error,INR
POL00846,2128.84,72676,0.044,B,39,35,79,Unknown,Smoker,Single,No,Mixed,Short Term,Rider,Term,Unknown,4,0.14,174.36,Standard,GBP
POL00847,1115.4,109839,0.017,B,50,45,75,,Unknown,,No,Mixed,Long Term,,Whole Life,New,9,0.136,163.44,Standard,INR
POL00848,2808.38,336991,0.046,,33,51,68,Unknown,Non-Smoker,Joint,,Increasing,Long Term,Main,Term,Terminated,1,0.131,177.68,Error,INR
POL00849,3847.73,307845,0.033,A,44,42,79,,Non-Smoker,Single,,Increasing,Undefined,Main,Whole Life,Terminated,27,0.091,171.86,Special,USD
POL00850,1195.08,451982,0.048,C,21,63,74,Unknown,Unknown,Joint,No,Level,Short Term,Rider,ULIP,Terminated,20,0.131,25.92,Standard,USD
POL00851,1234.23,482365,0.006,A,59,53,63,Other,Non-Smoker,Single,No,Increasing,Undefined,Rider,Term,Unknown,11,0.078,354.35,Standard,GBP
POL00852,2818.8,397970,0.035,D,57,26,70,Male,Smoker,Single,,Increasing,Short Term,Main,Term,Terminated,28,0.066,366.05,Standard,INR
POL00853,1022.97,130250,0.011,B,46,54,72,Female,Smoker,Joint,No,Increasing,Undefined,,ULIP,Continuing,16,0.076,268.19,Error,USD
POL00854,4888.34,400065,0.011,C,53,47,73,Male,Unknown,Single,,Increasing,Short Term,Main,Endowment,Continuing,16,0.086,155.27,Error,USD
POL00855,1315.12,54408,0.04,A,44,55,73,,Unknown,,Yes,Increasing,Long Term,Rider,Term,New,14,0.087,200.32,Standard,USD
POL00856,1056.93,136850,0.025,C,53,60,72,,Unknown,Joint,No,Increasing,Undefined,Main,Whole Life,Unknown,22,0.074,225.29,Special,GBP
POL00857,4008.75,76315,0.041,A,54,50,61,,Unknown,,,Increasing,Long Term,Main,Endowment,Unknown,29,0.11,446.6,Error,EUR
POL00858,3968.92,124979,0.003,,22,56,61,Other,Unknown,Single,Yes,Mixed,Short Term,Rider,Endowment,Continuing,2,0.112,274.89,Special,GBP
POL00859,2868.04,261159,0.02,,49,29,61,,Smoker,,Yes,Increasing,Undefined,,Term,Terminated,13,0.124,391.04,Special,EUR
POL00860,3504.96,457801,0.012,B,57,38,69,Other,Non-Smoker,Single,,Level,Undefined,Rider,Endowment,Unknown,19,0.145,145.61,Error,USD
POL00861,3013.01,315617,0.02,D,40,51,62,,Unknown,Single,,Mixed,Undefined,,ULIP,Unknown,1,0.11,328.14,Standard,EUR
POL00862,4981.99,315551,0.001,B,21,37,74,Unknown,Smoker,Single,Yes,Level,Undefined,,Other,Unknown,6,0.098,362.27,Special,USD
POL00863,3656.14,182458,0,A,29,27,68,Male,Unknown,Single,No,Increasing,Undefined,Rider,Endowment,Terminated,30,0.071,178.07,Error,USD
POL00864,2150.47,102395,0.001,D,55,25,60,Female,Non-Smoker,Single,,Increasing,Short Term,Main,Term,Unknown,7,0.098,205.42,Standard,INR
POL00865,2763.33,62621,0.025,,45,26,70,Unknown,Non-Smoker,Single,Yes,Mixed,Long Term,,Term,Terminated,18,0.088,163.67,Special,INR
POL00866,2273.74,437919,0.042,C,52,59,73,,Unknown,Joint,Yes,Mixed,Undefined,Rider,Whole Life,Unknown,4,0.071,272.03,Special,EUR
POL00867,1203.2,389256,0.016,A,29,30,72,,Non-Smoker,Joint,,Mixed,Short Term,,Term,Unknown,11,0.064,326.56,Special,INR
POL00868,2619.66,76131,0.003,D,40,21,69,Unknown,Unknown,,Yes,Increasing,Short Term,,ULIP,Terminated,-1,0.093,188.07,Error,INR
POL00869,1253.06,464570,0.026,C,28,58,62,Female,Non-Smoker,,Yes,Level,Undefined,,Endowment,New,29,0.089,111.69,Standard,GBP
POL00870,2822.33,407230,0.015,,50,31,76,Female,Smoker,Single,No,Increasing,Undefined,Main,Whole Life,New,12,0.134,137.73,Special,GBP
POL00871,4936.16,306138,0.037,B,43,21,71,Male,Smoker,,Yes,Mixed,Undefined,Rider,ULIP,Continuing,17,0.1,238.68,Error,INR
POL00872,1903.22,67476,0.04,D,55,30,65,Female,Smoker,,No,Increasing,Undefined,Main,Other,Terminated,24,0.57,146.32,Special,GBP
POL00873,3669.38,461293,0.024,A,50,43,68,Unknown,Non-Smoker,Joint,No,Level,Undefined,Rider,Term,Unknown,12,0.111,263.29,Standard,GBP
POL00874,3186.72,239808,0.03,C,22,51,60,Female,Non-Smoker,,,Mixed,Long Term,Rider,Whole Life,Terminated,24,0.079,446.81,Standard,EUR
POL00875,3868.45,198128,0.045,D,42,27,80,Female,Unknown,,,Mixed,Undefined,Rider,Endowment,Continuing,28,0.106,172.49,Error,USD
POL00876,4909.23,82514,0.037,C,58,40,78,,Smoker,,No,Mixed,Short Term,Main,ULIP,Terminated,8,0.055,492.05,Standard,USD
POL00877,4304.11,118831,0.047,D,50,49,64,Female,Smoker,Single,,Mixed,Long Term,Main,ULIP,Terminated,9,0.143,415.61,Standard,GBP
POL00878,3540.53,292520,0.021,,34,43,61,Female,Non-Smoker,Single,Yes,Level,Undefined,,Other,New,24,0.053,106.06,Standard,GBP
POL00879,1557.52,371746,0.018,,47,46,72,Unknown,Non-Smoker,Joint,Yes,Mixed,Long Term,Rider,Other,New,14,0.14,42.91,Standard,INR
POL00880,4256.97,223508,0.024,B,21,25,76,Female,Unknown,Joint,,Increasing,Short Term,Rider,Other,New,29,0.116,360.19,Error,USD
POL00881,1889.65,290167,0.021,,38,63,62,Female,Smoker,,Yes,Increasing,Undefined,Main,ULIP,Terminated,30,0.09,2.55,Error,USD
POL00882,2986.84,82804,0.004,C,57,42,80,Unknown,Smoker,Joint,Yes,Mixed,Long Term,,Whole Life,Terminated,15,0.113,351.61,Error,INR
POL00883,1081.28,258246,0.038,B,25,30,75,Other,Smoker,,No,Level,Undefined,,Endowment,New,17,0.062,176.15,Error,USD
POL00884,4630.89,369515,0.024,A,49,999,62,Male,Smoker,Single,Yes,Increasing,Undefined,Main,ULIP,Terminated,16,0.128,68.24,Special,EUR
POL00885,3597.45,104368,0.02,B,30,30,77,Male,Non-Smoker,Single,No,Mixed,Short Term,Main,Term,New,29,0.052,471.04,Standard,GBP
POL00886,2666.63,487292,0.039,D,36,64,70,Other,Smoker,Joint,No,Mixed,Short Term,Main,Endowment,Unknown,2,0.095,157.99,Special,USD
POL00887,4548.64,370496,0.032,B,,58,79,Other,Unknown,,,Increasing,Long Term,,Term,New,28,0.106,130.57,Special,EUR
POL00888,3038.96,69694,0.025,A,55,39,65,Unknown,Non-Smoker,,No,Mixed,Short Term,Rider,Term,New,6,0.105,123.62,Standard,EUR
POL00889,3054.05,308715,0.028,B,23,33,64,Male,Unknown,Single,,Increasing,Undefined,Rider,ULIP,Terminated,24,0.056,383.15,Error,GBP
POL00890,1701.77,168684,0.048,D,39,30,77,,Smoker,Single,Yes,Increasing,Undefined,Rider,Other,Unknown,23,0.076,395.22,Standard,INR
POL00891,4744.89,66202,0.04,A,47,44,73,,Non-Smoker,Single,Yes,Mixed,Long Term,Main,Term,Terminated,15,0.147,477.14,Special,GBP
POL00892,2802.12,145864,0.02,A,32,53,77,Male,Non-Smoker,Single,,Mixed,Long Term,Rider,Term,Terminated,28,0.068,285.05,Error,USD
POL00893,1752.74,366687,0.024,,35,45,78,Other,Smoker,Single,,Mixed,Long Term,Main,ULIP,New,-1,0.117,185.62,Standard,GBP
POL00894,2325.79,423864,0.037,,46,60,67,Unknown,Non-Smoker,Joint,,Increasing,Undefined,,Other,Unknown,26,0.073,481.04,Standard,GBP
POL00895,3126.34,221654,0.006,B,52,53,64,Male,Non-Smoker,Single,Yes,Level,Undefined,,Endowment,Unknown,21,0.055,390.91,Special,EUR
POL00896,3242.99,190395,0.007,C,30,34,65,Female,Non-Smoker,Single,Yes,Level,Long Term,,Whole Life,New,9,0.05,485.94,Special,INR
POL00897,2747.71,331570,0.043,B,23,63,79,Female,Unknown,,No,Mixed,Undefined,Main,Whole Life,Continuing,27,0.109,386.91,Standard,INR
POL00898,3933.93,73311,0.009,A,34,24,62,,Non-Smoker,Joint,,Increasing,Long Term,Rider,Endowment,New,1,0.089,160.66,Error,INR
POL00899,4351.75,241329,0.039,,53,36,62,Other,Smoker,,Yes,Increasing,Long Term,Main,Whole Life,New,28,0.15,427.85,Error,USD
POL00900,4357.45,181932,0.003,B,27,36,76,,Non-Smoker,,No,Increasing,Short Term,Rider,Term,Terminated,13,0.06,281.78,Error,GBP
POL00901,3127.96,253778,0.023,D,26,33,70,Unknown,Non-Smoker,Single,,Increasing,Long Term,,ULIP,Continuing,6,0.088,454.25,Error,USD
POL00902,3341.09,84923,0.042,C,,32,76,Male,Smoker,Single,Yes,Level,Undefined,Rider,Endowment,Unknown,21,0.092,190.98,Standard,EUR
POL00903,3492.69,177008,0.009,C,26,38,60,Unknown,Non-Smoker,Joint,Yes,Increasing,Long Term,,Whole Life,Terminated,12,0.127,461.87,Standard,GBP
POL00904,233532.5,195420,0.003,A,59,31,60,Male,Smoker,,Yes,Mixed,Undefined,Main,Term,Terminated,26,0.095,472.77,Special,EUR
POL00905,2886.13,129687,0.019,C,21,39,69,Other,Unknown,Joint,,Mixed,Short Term,Main,Other,Unknown,8,0.116,455.95,Error,INR
POL00906,3208.61,130300,0.006,C,26,35,66,,Smoker,Joint,Yes,Increasing,Short Term,,Term,New,13,0.148,424.22,Standard,GBP
POL00907,1732.06,61875,0.022,,41,50,65,Female,Unknown,,Yes,Level,Undefined,,Endowment,Continuing,26,0.141,97.24,Special,USD
